subjid,offer_propoer,offer_recipt,choice,conds,in_outgroup,trial
901,9,3,1,4,2,34
901,7,5,2,1,1,35
901,7,5,1,3,2,36
901,9,3,2,2,1,37
901,6,6,1,3,2,38
901,9,3,2,2,1,39
901,6,6,1,1,1,40
901,7,5,1,1,1,41
901,7,5,2,3,2,42
901,6,6,1,1,1,43
901,7,5,1,3,2,44
901,12,0,2,4,2,45
901,6,6,1,1,1,46
901,6,6,1,3,2,47
901,9,3,2,4,2,48
901,12,0,2,2,1,49
901,9,3,2,2,1,50
901,6,6,1,1,1,51
901,7,5,1,1,1,52
901,6,6,1,1,1,53
901,12,0,1,2,1,54
901,12,0,4,4,2,55
901,6,6,1,3,2,56
901,7,5,1,3,2,57
901,9,3,1,2,1,58
901,6,6,1,1,1,59
901,12,0,1,2,1,60
901,7,5,2,3,2,61
901,9,3,2,4,2,62
901,7,5,1,1,1,63
901,12,0,2,2,1,64
901,6,6,1,3,2,65
901,7,5,1,3,2,66
901,9,3,2,2,1,67
901,6,6,1,3,2,68
901,12,0,3,2,1,69
901,6,6,1,3,2,70
901,12,0,3,4,2,71
901,7,5,1,1,1,72
901,9,3,1,2,1,73
901,7,5,1,3,2,74
901,6,6,1,1,1,75
901,12,0,2,2,1,76
901,7,5,1,1,1,77
901,6,6,1,1,1,78
901,6,6,1,3,2,79
901,12,0,2,2,1,80
901,7,5,1,3,2,81
901,9,3,2,4,2,82
901,9,3,1,4,2,83
901,9,3,2,2,1,84
901,6,6,1,3,2,85
901,12,0,4,4,2,86
901,7,5,1,3,2,87
901,7,5,1,3,2,88
901,12,0,4,4,2,89
901,7,5,1,1,1,90
901,6,6,1,3,2,91
901,12,0,3,2,1,92
901,9,3,1,4,2,93
901,12,0,4,2,1,94
901,12,0,3,4,2,95
901,9,3,1,2,1,96
901,12,0,2,2,1,97
901,6,6,1,1,1,98
901,12,0,3,4,2,99
901,12,0,3,2,1,100
901,6,6,1,3,2,101
901,6,6,1,1,1,102
901,6,6,1,3,2,103
901,9,3,2,4,2,104
901,7,5,1,1,1,105
901,9,3,1,4,2,106
901,9,3,1,2,1,107
901,12,0,4,4,2,108
901,7,5,1,3,2,109
901,9,3,2,4,2,110
901,6,6,1,3,2,111
901,7,5,1,3,2,112
901,6,6,2,1,1,113
901,12,0,2,2,1,114
901,7,5,1,1,1,115
901,12,0,3,4,2,116
901,9,3,1,4,2,117
901,7,5,1,1,1,118
901,9,3,2,2,1,119
901,9,3,1,2,1,120
901,12,0,1,4,2,121
901,6,6,1,1,1,122
901,6,6,1,1,1,123
901,9,3,1,2,1,124
901,7,5,1,1,1,125
901,6,6,1,3,2,126
901,12,0,2,2,1,127
901,6,6,1,1,1,128
901,12,0,4,4,2,129
901,9,3,2,4,2,130
901,7,5,1,1,1,131
901,7,5,2,3,2,132
901,12,0,4,4,2,133
901,6,6,1,3,2,134
901,6,6,1,1,1,135
901,9,3,1,2,1,136
901,7,5,1,3,2,137
901,9,3,2,4,2,138
901,9,3,2,2,1,139
901,6,6,1,3,2,140
901,12,0,2,2,1,141
901,7,5,1,1,1,142
901,7,5,1,1,1,143
901,7,5,1,3,2,144
936,9,3,1,2,1,1
936,7,5,1,3,2,2
936,6,6,1,1,1,3
936,12,0,2,2,1,4
936,7,5,1,1,1,5
936,6,6,1,1,1,6
936,6,6,1,3,2,7
936,12,0,1,2,1,8
936,7,5,1,3,2,9
936,9,3,2,4,2,10
936,9,3,2,4,2,11
936,9,3,1,2,1,12
936,6,6,1,3,2,13
936,12,0,2,4,2,14
936,7,5,1,3,2,15
936,7,5,1,3,2,16
936,12,0,2,4,2,17
936,7,5,1,1,1,18
936,6,6,1,3,2,19
936,12,0,1,2,1,20
936,9,3,1,4,2,21
936,12,0,2,2,1,22
936,12,0,2,4,2,23
936,9,3,1,2,1,24
936,12,0,1,2,1,25
936,6,6,1,1,1,26
936,12,0,2,4,2,27
936,12,0,2,2,1,28
936,6,6,1,3,2,29
936,6,6,1,1,1,30
936,6,6,1,3,2,31
936,9,3,1,4,2,32
936,7,5,1,1,1,33
936,9,3,1,4,2,34
936,9,3,1,2,1,35
936,12,0,2,4,2,36
936,7,5,1,3,2,37
936,9,3,2,4,2,38
936,6,6,1,3,2,39
936,7,5,1,3,2,40
936,6,6,1,1,1,41
936,12,0,2,2,1,42
936,7,5,1,1,1,43
936,12,0,3,4,2,44
936,9,3,2,4,2,45
936,7,5,1,1,1,46
936,9,3,2,2,1,47
936,9,3,2,2,1,48
936,12,0,2,4,2,49
936,6,6,1,1,1,50
936,6,6,1,1,1,51
936,9,3,2,2,1,52
936,7,5,1,1,1,53
936,6,6,1,3,2,54
936,12,0,2,2,1,55
936,6,6,1,1,1,56
936,12,0,3,4,2,57
936,9,3,1,4,2,58
936,7,5,1,1,1,59
936,7,5,1,3,2,60
936,12,0,2,4,2,61
936,6,6,1,3,2,62
936,6,6,1,1,1,63
936,9,3,2,2,1,64
936,7,5,1,3,2,65
936,9,3,2,4,2,66
936,9,3,1,2,1,67
936,6,6,1,3,2,68
936,12,0,2,2,1,69
936,7,5,1,1,1,70
936,7,5,1,1,1,71
936,7,5,1,3,2,72
936,6,6,1,3,2,73
936,6,6,1,1,1,74
936,9,3,1,2,1,75
936,12,0,3,4,2,76
936,7,5,1,1,1,77
936,9,3,2,4,2,78
936,12,0,2,2,1,79
936,12,0,3,4,2,80
936,7,5,1,3,2,81
936,9,3,2,4,2,82
936,12,0,3,4,2,83
936,9,3,2,2,1,84
936,7,5,1,1,1,85
936,12,0,3,4,2,86
936,12,0,2,2,1,87
936,7,5,1,3,2,88
936,6,6,1,1,1,89
936,9,3,1,4,2,90
936,6,6,1,1,1,91
936,6,6,1,3,2,92
936,12,0,2,2,1,93
936,12,0,2,4,2,94
936,7,5,1,1,1,95
936,9,3,2,2,1,96
936,9,3,1,4,2,97
936,7,5,1,3,2,98
936,7,5,1,1,1,99
936,6,6,1,3,2,100
936,9,3,2,4,2,101
936,9,3,1,2,1,102
936,12,0,3,2,1,103
936,12,0,2,4,2,104
936,9,3,2,4,2,105
936,9,3,2,4,2,106
936,7,5,1,1,1,107
936,7,5,1,3,2,108
936,9,3,2,2,1,109
936,6,6,1,3,2,110
936,9,3,1,2,1,111
936,6,6,1,1,1,112
936,7,5,1,1,1,113
936,7,5,1,3,2,114
936,6,6,1,1,1,115
936,7,5,1,3,2,116
936,12,0,2,4,2,117
936,6,6,1,1,1,118
936,6,6,1,3,2,119
936,9,3,2,4,2,120
936,12,0,2,2,1,121
936,9,3,2,2,1,122
936,6,6,1,1,1,123
936,7,5,1,1,1,124
936,6,6,1,1,1,125
936,12,0,2,2,1,126
936,12,0,1,4,2,127
936,6,6,1,3,2,128
936,7,5,1,3,2,129
936,9,3,1,2,1,130
936,6,6,1,1,1,131
936,12,0,3,2,1,132
936,7,5,1,3,2,133
936,9,3,2,4,2,134
936,7,5,1,1,1,135
936,12,0,2,2,1,136
936,6,6,1,3,2,137
936,7,5,1,3,2,138
936,9,3,1,2,1,139
936,6,6,1,3,2,140
936,12,0,2,2,1,141
936,6,6,1,3,2,142
936,12,0,3,4,2,143
936,7,5,1,1,1,144
908,9,3,2,2,1,1
908,7,5,2,3,2,2
908,6,6,1,1,1,3
908,12,0,2,2,1,4
908,7,5,1,1,1,5
908,6,6,1,1,1,6
908,6,6,3,3,2,7
908,12,0,3,2,1,8
908,7,5,3,3,2,9
908,9,3,4,4,2,10
908,9,3,4,4,2,11
908,9,3,2,2,1,12
908,6,6,4,3,2,13
908,12,0,4,4,2,14
908,7,5,4,3,2,15
908,7,5,2,3,2,16
908,12,0,4,4,2,17
908,7,5,1,1,1,18
908,6,6,4,3,2,19
908,12,0,3,2,1,20
908,9,3,4,4,2,21
908,12,0,3,2,1,22
908,12,0,4,4,2,23
908,9,3,2,2,1,24
908,12,0,3,2,1,25
908,6,6,1,1,1,26
908,12,0,4,4,2,27
908,12,0,3,2,1,28
908,6,6,4,3,2,29
908,6,6,1,1,1,30
908,6,6,3,3,2,31
908,9,3,4,4,2,32
908,7,5,1,1,1,33
908,9,3,4,4,2,34
908,9,3,2,2,1,35
908,12,0,4,4,2,36
908,7,5,4,3,2,37
908,9,3,3,4,2,38
908,6,6,2,3,2,39
908,7,5,2,3,2,40
908,6,6,1,1,1,41
908,12,0,3,2,1,42
908,7,5,1,1,1,43
908,12,0,4,4,2,44
908,9,3,3,4,2,45
908,7,5,2,1,1,46
908,9,3,2,2,1,47
908,9,3,2,2,1,48
908,12,0,4,4,2,49
908,6,6,1,1,1,50
908,6,6,1,1,1,51
908,9,3,2,2,1,52
908,7,5,1,1,1,53
908,6,6,3,3,2,54
908,12,0,3,2,1,55
908,6,6,1,1,1,56
908,12,0,4,4,2,57
908,9,3,3,4,2,58
908,7,5,1,1,1,59
908,7,5,4,3,2,60
908,12,0,4,4,2,61
908,6,6,1,3,2,62
908,6,6,1,1,1,63
908,9,3,1,2,1,64
908,7,5,2,3,2,65
908,9,3,4,4,2,66
908,9,3,2,2,1,67
908,6,6,3,3,2,68
908,12,0,3,2,1,69
908,7,5,1,1,1,70
908,7,5,1,1,1,71
908,7,5,2,3,2,72
908,6,6,1,3,2,73
908,6,6,1,1,1,74
908,9,3,3,2,1,75
908,12,0,4,4,2,76
908,7,5,1,1,1,77
908,9,3,3,4,2,78
908,12,0,2,2,1,79
908,12,0,4,4,2,80
908,7,5,1,3,2,81
908,9,3,4,4,2,82
908,12,0,4,4,2,83
908,9,3,2,2,1,84
908,7,5,1,1,1,85
908,12,0,4,4,2,86
908,12,0,3,2,1,87
908,7,5,4,3,2,88
908,6,6,1,1,1,89
908,9,3,3,4,2,90
908,6,6,1,1,1,91
908,6,6,3,3,2,92
908,12,0,3,2,1,93
908,12,0,4,4,2,94
908,7,5,1,1,1,95
908,9,3,2,2,1,96
908,9,3,3,4,2,97
908,7,5,2,3,2,98
908,7,5,1,1,1,99
908,6,6,4,3,2,100
908,9,3,4,4,2,101
908,9,3,2,2,1,102
908,12,0,3,2,1,103
908,12,0,4,4,2,104
908,9,3,3,4,2,105
908,9,3,4,4,2,106
908,7,5,1,1,1,107
908,7,5,4,3,2,108
908,9,3,1,2,1,109
908,6,6,4,3,2,110
908,9,3,2,2,1,111
908,6,6,1,1,1,112
908,7,5,1,1,1,113
908,7,5,2,3,2,114
908,6,6,1,1,1,115
908,7,5,4,3,2,116
908,12,0,4,4,2,117
908,6,6,1,1,1,118
908,6,6,2,3,2,119
908,9,3,3,4,2,120
908,12,0,3,2,1,121
908,9,3,2,2,1,122
908,6,6,1,1,1,123
908,7,5,1,1,1,124
908,6,6,1,1,1,125
908,12,0,3,2,1,126
908,12,0,4,4,2,127
908,6,6,4,3,2,128
908,7,5,4,3,2,129
908,9,3,2,2,1,130
908,6,6,1,1,1,131
908,12,0,3,2,1,132
908,7,5,4,3,2,133
908,9,3,3,4,2,134
908,7,5,1,1,1,135
908,12,0,3,2,1,136
908,6,6,2,3,2,137
908,7,5,3,3,2,138
908,9,3,2,2,1,139
908,6,6,1,3,2,140
908,12,0,3,2,1,141
908,6,6,1,3,2,142
908,12,0,4,4,2,143
908,7,5,1,1,1,144
905,6,6,1,3,2,1
905,6,6,1,1,1,2
905,9,3,2,2,1,3
905,12,0,4,4,2,4
905,7,5,1,1,1,5
905,9,3,3,4,2,6
905,12,0,3,2,1,7
905,12,0,4,4,2,8
905,7,5,1,3,2,9
905,9,3,3,4,2,10
905,12,0,4,4,2,11
905,9,3,2,2,1,12
905,7,5,1,1,1,13
905,12,0,4,4,2,14
905,12,0,4,2,1,15
905,7,5,1,3,2,16
905,6,6,1,1,1,17
905,9,3,3,4,2,18
905,6,6,1,1,1,19
905,6,6,1,3,2,20
905,12,0,3,2,1,21
905,12,0,4,4,2,22
905,7,5,1,1,1,23
905,9,3,2,2,1,24
905,9,3,3,4,2,25
905,7,5,2,3,2,26
905,7,5,1,1,1,27
905,6,6,1,3,2,28
905,9,3,3,4,2,29
905,9,3,2,2,1,30
905,12,0,3,2,1,31
905,12,0,4,4,2,32
905,9,3,3,4,2,33
905,9,3,3,4,2,34
905,7,5,1,1,1,35
905,7,5,2,3,2,36
905,9,3,2,2,1,37
905,6,6,1,3,2,38
905,9,3,2,2,1,39
905,6,6,1,1,1,40
905,7,5,1,1,1,41
905,7,5,2,3,2,42
905,6,6,1,1,1,43
905,7,5,2,3,2,44
905,12,0,4,4,2,45
905,6,6,1,1,1,46
905,6,6,1,3,2,47
905,9,3,3,4,2,48
905,12,0,3,2,1,49
905,9,3,2,2,1,50
905,6,6,1,1,1,51
905,7,5,1,1,1,52
905,6,6,1,1,1,53
905,12,0,3,2,1,54
905,12,0,4,4,2,55
905,6,6,1,3,2,56
905,7,5,2,3,2,57
905,9,3,2,2,1,58
905,6,6,1,1,1,59
905,12,0,3,2,1,60
905,7,5,2,3,2,61
905,9,3,3,4,2,62
905,7,5,1,1,1,63
905,12,0,3,2,1,64
905,6,6,1,3,2,65
905,7,5,2,3,2,66
905,9,3,2,2,1,67
905,6,6,1,3,2,68
905,12,0,3,2,1,69
905,6,6,1,3,2,70
905,12,0,4,4,2,71
905,7,5,1,1,1,72
905,9,3,2,2,1,73
905,7,5,2,3,2,74
905,6,6,1,1,1,75
905,12,0,3,2,1,76
905,7,5,1,1,1,77
905,6,6,1,1,1,78
905,6,6,1,3,2,79
905,12,0,3,2,1,80
905,7,5,2,3,2,81
905,9,3,3,4,2,82
905,9,3,3,4,2,83
905,9,3,2,2,1,84
905,6,6,1,3,2,85
905,12,0,4,4,2,86
905,7,5,2,3,2,87
905,7,5,2,3,2,88
905,12,0,4,4,2,89
905,7,5,1,1,1,90
905,6,6,1,3,2,91
905,12,0,3,2,1,92
905,9,3,3,4,2,93
905,12,0,3,2,1,94
905,12,0,4,4,2,95
905,9,3,2,2,1,96
905,12,0,3,2,1,97
905,6,6,1,1,1,98
905,12,0,4,4,2,99
905,12,0,3,2,1,100
905,6,6,1,3,2,101
905,6,6,1,1,1,102
905,6,6,1,3,2,103
905,9,3,3,4,2,104
905,7,5,1,1,1,105
905,9,3,3,4,2,106
905,9,3,2,2,1,107
905,12,0,4,4,2,108
905,7,5,2,3,2,109
905,9,3,3,4,2,110
905,6,6,1,3,2,111
905,7,5,2,3,2,112
905,6,6,1,1,1,113
905,12,0,3,2,1,114
905,7,5,1,1,1,115
905,12,0,4,4,2,116
905,9,3,3,4,2,117
905,7,5,1,1,1,118
905,9,3,2,2,1,119
905,9,3,2,2,1,120
905,12,0,4,4,2,121
905,6,6,1,1,1,122
905,6,6,1,1,1,123
905,9,3,2,2,1,124
905,7,5,1,1,1,125
905,6,6,1,3,2,126
905,12,0,3,2,1,127
905,6,6,1,1,1,128
905,12,0,4,4,2,129
905,9,3,3,4,2,130
905,7,5,1,1,1,131
905,7,5,2,3,2,132
905,12,0,4,4,2,133
905,6,6,1,3,2,134
905,6,6,1,1,1,135
905,9,3,2,2,1,136
905,7,5,2,3,2,137
905,9,3,3,4,2,138
905,9,3,2,2,1,139
905,6,6,1,3,2,140
905,12,0,3,2,1,141
905,7,5,1,1,1,142
905,7,5,1,1,1,143
905,7,5,2,3,2,144
912,9,3,1,2,1,1
912,7,5,1,3,2,2
912,6,6,1,1,1,3
912,12,0,1,2,1,4
912,7,5,1,1,1,5
912,6,6,1,1,1,6
912,6,6,1,3,2,7
912,12,0,1,2,1,8
912,7,5,1,3,2,9
912,9,3,2,4,2,10
912,9,3,2,4,2,11
912,9,3,1,2,1,12
912,6,6,1,3,2,13
912,12,0,3,4,2,14
912,7,5,1,3,2,15
912,7,5,1,3,2,16
912,12,0,2,4,2,17
912,7,5,1,1,1,18
912,6,6,1,3,2,19
912,12,0,2,2,1,20
912,9,3,2,4,2,21
912,12,0,1,2,1,22
912,12,0,3,4,2,23
912,9,3,1,2,1,24
912,12,0,1,2,1,25
912,6,6,1,1,1,26
912,12,0,3,4,2,27
912,12,0,2,2,1,28
912,6,6,1,3,2,29
912,6,6,1,1,1,30
912,6,6,1,3,2,31
912,9,3,2,4,2,32
912,7,5,1,1,1,33
912,9,3,2,4,2,34
912,9,3,1,2,1,35
912,12,0,3,4,2,36
912,7,5,1,3,2,37
912,9,3,1,4,2,38
912,6,6,1,3,2,39
912,7,5,1,3,2,40
912,6,6,1,1,1,41
912,12,0,1,2,1,42
912,7,5,1,1,1,43
912,12,0,3,4,2,44
912,9,3,2,4,2,45
912,7,5,1,1,1,46
912,9,3,1,2,1,47
912,9,3,1,2,1,48
912,12,0,3,4,2,49
912,6,6,1,1,1,50
912,6,6,1,1,1,51
912,9,3,1,2,1,52
912,7,5,1,1,1,53
912,6,6,1,3,2,54
912,12,0,1,2,1,55
912,6,6,1,1,1,56
912,12,0,3,4,2,57
912,9,3,2,4,2,58
912,7,5,1,1,1,59
912,7,5,1,3,2,60
912,12,0,3,4,2,61
912,6,6,1,3,2,62
912,6,6,1,1,1,63
912,9,3,1,2,1,64
912,7,5,1,3,2,65
912,9,3,2,4,2,66
912,9,3,1,2,1,67
912,6,6,1,3,2,68
912,12,0,1,2,1,69
912,7,5,1,1,1,70
912,7,5,1,1,1,71
912,7,5,1,3,2,72
912,6,6,1,3,2,73
912,6,6,1,1,1,74
912,9,3,1,2,1,75
912,12,0,3,4,2,76
912,7,5,1,1,1,77
912,9,3,2,4,2,78
912,12,0,1,2,1,79
912,12,0,3,4,2,80
912,7,5,1,3,2,81
912,9,3,2,4,2,82
912,12,0,2,4,2,83
912,9,3,1,2,1,84
912,7,5,1,1,1,85
912,12,0,3,4,2,86
912,12,0,1,2,1,87
912,7,5,1,3,2,88
912,6,6,1,1,1,89
912,9,3,2,4,2,90
912,6,6,1,1,1,91
912,6,6,1,3,2,92
912,12,0,1,2,1,93
912,12,0,3,4,2,94
912,7,5,1,1,1,95
912,9,3,2,2,1,96
912,9,3,2,4,2,97
912,7,5,1,3,2,98
912,7,5,1,1,1,99
912,6,6,1,3,2,100
912,9,3,2,4,2,101
912,9,3,1,2,1,102
912,12,0,1,2,1,103
912,12,0,2,4,2,104
912,9,3,2,4,2,105
912,9,3,2,4,2,106
912,7,5,1,1,1,107
912,7,5,1,3,2,108
912,9,3,1,2,1,109
912,6,6,1,3,2,110
912,9,3,1,2,1,111
912,6,6,1,1,1,112
912,7,5,1,1,1,113
912,7,5,1,3,2,114
912,6,6,1,1,1,115
912,7,5,1,3,2,116
912,12,0,2,4,2,117
912,6,6,1,1,1,118
912,6,6,1,3,2,119
912,9,3,2,4,2,120
912,12,0,1,2,1,121
912,9,3,1,2,1,122
912,6,6,1,1,1,123
912,7,5,1,1,1,124
912,6,6,1,1,1,125
912,12,0,1,2,1,126
912,12,0,3,4,2,127
912,6,6,1,3,2,128
912,7,5,1,3,2,129
912,9,3,1,2,1,130
912,6,6,1,1,1,131
912,12,0,1,2,1,132
912,7,5,1,3,2,133
912,9,3,2,4,2,134
912,7,5,1,1,1,135
912,12,0,2,2,1,136
912,6,6,1,3,2,137
912,7,5,1,3,2,138
912,9,3,1,2,1,139
912,6,6,1,3,2,140
912,12,0,1,2,1,141
912,6,6,1,3,2,142
912,12,0,2,4,2,143
912,7,5,1,1,1,144
915,6,6,1,3,2,1
915,6,6,1,1,1,2
915,9,3,4,2,1,3
915,12,0,3,4,2,4
915,7,5,2,1,1,5
915,9,3,2,4,2,6
915,12,0,2,2,1,7
915,12,0,3,4,2,8
915,7,5,1,3,2,9
915,9,3,2,4,2,10
915,12,0,2,4,2,11
915,9,3,4,2,1,12
915,7,5,2,1,1,13
915,12,0,3,4,2,14
915,12,0,1,2,1,15
915,7,5,1,3,2,16
915,6,6,1,1,1,17
915,9,3,2,4,2,18
915,6,6,1,1,1,19
915,6,6,1,3,2,20
915,12,0,3,2,1,21
915,12,0,3,4,2,22
915,7,5,1,1,1,23
915,9,3,3,2,1,24
915,9,3,1,4,2,25
915,7,5,1,3,2,26
915,7,5,2,1,1,27
915,6,6,1,3,2,28
915,9,3,2,4,2,29
915,9,3,3,2,1,30
915,12,0,4,2,1,31
915,12,0,3,4,2,32
915,9,3,2,4,2,33
915,9,3,1,4,2,34
915,7,5,1,1,1,35
915,7,5,1,3,2,36
915,9,3,3,2,1,37
915,6,6,1,3,2,38
915,9,3,3,2,1,39
915,6,6,1,1,1,40
915,7,5,2,1,1,41
915,7,5,1,3,2,42
915,6,6,1,1,1,43
915,7,5,1,3,2,44
915,12,0,3,4,2,45
915,6,6,1,1,1,46
915,6,6,1,3,2,47
915,9,3,2,4,2,48
915,12,0,1,2,1,49
915,9,3,3,2,1,50
915,6,6,1,1,1,51
915,7,5,2,1,1,52
915,6,6,1,1,1,53
915,12,0,2,2,1,54
915,12,0,3,4,2,55
915,6,6,1,3,2,56
915,7,5,1,3,2,57
915,9,3,4,2,1,58
915,6,6,1,1,1,59
915,12,0,3,2,1,60
915,7,5,1,3,2,61
915,9,3,2,4,2,62
915,7,5,1,1,1,63
915,12,0,1,2,1,64
915,6,6,1,3,2,65
915,7,5,1,3,2,66
915,9,3,4,2,1,67
915,6,6,1,3,2,68
915,12,0,3,2,1,69
915,6,6,1,3,2,70
915,12,0,3,4,2,71
915,7,5,2,1,1,72
915,9,3,4,2,1,73
915,7,5,2,3,2,74
915,6,6,1,1,1,75
915,12,0,1,2,1,76
915,7,5,1,1,1,77
915,6,6,1,1,1,78
915,6,6,1,3,2,79
915,12,0,1,2,1,80
915,7,5,1,3,2,81
915,9,3,2,4,2,82
915,9,3,2,4,2,83
915,9,3,3,2,1,84
915,6,6,1,3,2,85
915,12,0,3,4,2,86
915,7,5,1,3,2,87
915,7,5,1,3,2,88
915,12,0,3,4,2,89
915,7,5,2,1,1,90
915,6,6,1,3,2,91
915,12,0,4,2,1,92
915,9,3,2,4,2,93
915,12,0,4,2,1,94
915,12,0,3,4,2,95
915,9,3,4,2,1,96
915,12,0,4,2,1,97
915,6,6,1,1,1,98
915,12,0,3,4,2,99
915,12,0,1,2,1,100
915,6,6,1,3,2,101
915,6,6,1,1,1,102
915,6,6,1,3,2,103
915,9,3,2,4,2,104
915,7,5,2,1,1,105
915,9,3,2,4,2,106
915,9,3,2,2,1,107
915,12,0,3,4,2,108
915,7,5,1,3,2,109
915,9,3,2,4,2,110
915,6,6,1,3,2,111
915,7,5,1,3,2,112
915,6,6,1,1,1,113
915,12,0,4,2,1,114
915,7,5,1,1,1,115
915,12,0,3,4,2,116
915,9,3,2,4,2,117
915,7,5,2,1,1,118
915,9,3,4,2,1,119
915,9,3,3,2,1,120
915,12,0,3,4,2,121
915,6,6,1,1,1,122
915,6,6,1,1,1,123
915,9,3,2,2,1,124
915,7,5,1,1,1,125
915,6,6,1,3,2,126
915,12,0,4,2,1,127
915,6,6,1,1,1,128
915,12,0,3,4,2,129
915,9,3,2,4,2,130
915,7,5,2,1,1,131
915,7,5,1,3,2,132
915,12,0,3,4,2,133
915,6,6,1,3,2,134
915,6,6,1,1,1,135
915,9,3,4,2,1,136
915,7,5,1,3,2,137
915,9,3,2,4,2,138
915,9,3,4,2,1,139
915,6,6,1,3,2,140
915,12,0,4,2,1,141
915,7,5,2,1,1,142
915,7,5,1,1,1,143
915,7,5,1,3,2,144
910,9,3,1,2,1,1
910,7,5,1,3,2,2
910,6,6,1,1,1,3
910,12,0,2,2,1,4
910,7,5,1,1,1,5
910,6,6,1,1,1,6
910,6,6,1,3,2,7
910,12,0,4,2,1,8
910,7,5,1,3,2,9
910,9,3,2,4,2,10
910,9,3,2,4,2,11
910,9,3,2,2,1,12
910,6,6,1,3,2,13
910,12,0,4,4,2,14
910,7,5,1,3,2,15
910,7,5,1,3,2,16
910,12,0,4,4,2,17
910,7,5,1,1,1,18
910,6,6,1,3,2,19
910,12,0,1,2,1,20
910,9,3,2,4,2,21
910,12,0,2,2,1,22
910,12,0,4,4,2,23
910,9,3,2,2,1,24
910,12,0,3,2,1,25
910,6,6,1,1,1,26
910,12,0,3,4,2,27
910,12,0,4,2,1,28
910,6,6,1,3,2,29
910,6,6,1,1,1,30
910,6,6,1,3,2,31
910,9,3,2,4,2,32
910,7,5,1,1,1,33
910,9,3,2,4,2,34
910,9,3,1,2,1,35
910,12,0,4,4,2,36
910,7,5,1,3,2,37
910,9,3,2,4,2,38
910,6,6,1,3,2,39
910,7,5,1,3,2,40
910,6,6,1,1,1,41
910,12,0,2,2,1,42
910,7,5,1,1,1,43
910,12,0,2,4,2,44
910,9,3,2,4,2,45
910,7,5,1,1,1,46
910,9,3,1,2,1,47
910,9,3,1,2,1,48
910,12,0,3,4,2,49
910,6,6,1,1,1,50
910,6,6,1,1,1,51
910,9,3,2,2,1,52
910,7,5,1,1,1,53
910,6,6,1,3,2,54
910,12,0,3,2,1,55
910,6,6,1,1,1,56
910,12,0,4,4,2,57
910,9,3,2,4,2,58
910,7,5,1,1,1,59
910,7,5,1,3,2,60
910,12,0,4,4,2,61
910,6,6,1,3,2,62
910,6,6,1,1,1,63
910,9,3,2,2,1,64
910,7,5,1,3,2,65
910,9,3,2,4,2,66
910,9,3,2,2,1,67
910,6,6,1,3,2,68
910,12,0,4,2,1,69
910,7,5,1,1,1,70
910,7,5,1,1,1,71
910,7,5,1,3,2,72
910,6,6,1,3,2,73
910,6,6,1,1,1,74
910,9,3,2,2,1,75
910,12,0,4,4,2,76
910,7,5,1,1,1,77
910,9,3,2,4,2,78
910,12,0,1,2,1,79
910,12,0,4,4,2,80
910,7,5,1,3,2,81
910,9,3,2,4,2,82
910,12,0,3,4,2,83
910,9,3,2,2,1,84
910,7,5,1,1,1,85
910,12,0,4,4,2,86
910,12,0,3,2,1,87
910,7,5,1,3,2,88
910,6,6,1,1,1,89
910,9,3,2,4,2,90
910,6,6,1,1,1,91
910,6,6,1,3,2,92
910,12,0,2,2,1,93
910,12,0,4,4,2,94
910,7,5,1,1,1,95
910,9,3,1,2,1,96
910,9,3,2,4,2,97
910,7,5,1,3,2,98
910,7,5,1,1,1,99
910,6,6,1,3,2,100
910,9,3,1,4,2,101
910,9,3,2,2,1,102
910,12,0,1,2,1,103
910,12,0,3,4,2,104
910,9,3,2,4,2,105
910,9,3,1,4,2,106
910,7,5,1,1,1,107
910,7,5,1,3,2,108
910,9,3,1,2,1,109
910,6,6,1,3,2,110
910,9,3,2,2,1,111
910,6,6,1,1,1,112
910,7,5,1,1,1,113
910,7,5,1,3,2,114
910,6,6,1,1,1,115
910,7,5,1,3,2,116
910,12,0,4,4,2,117
910,6,6,1,1,1,118
910,6,6,1,3,2,119
910,9,3,2,4,2,120
910,12,0,4,2,1,121
910,9,3,1,2,1,122
910,6,6,1,1,1,123
910,7,5,1,1,1,124
910,6,6,1,1,1,125
910,12,0,4,2,1,126
910,12,0,4,4,2,127
910,6,6,1,3,2,128
910,7,5,1,3,2,129
910,9,3,2,2,1,130
910,6,6,1,1,1,131
910,12,0,4,2,1,132
910,7,5,1,3,2,133
910,9,3,1,4,2,134
910,7,5,1,1,1,135
910,12,0,3,2,1,136
910,6,6,1,3,2,137
910,7,5,1,3,2,138
910,9,3,2,2,1,139
910,6,6,1,3,2,140
910,12,0,2,2,1,141
910,6,6,1,3,2,142
910,12,0,4,4,2,143
910,7,5,1,1,1,144
914,9,3,1,2,1,1
914,7,5,1,3,2,2
914,6,6,1,1,1,3
914,12,0,1,2,1,4
914,7,5,1,1,1,5
914,6,6,1,1,1,6
914,6,6,1,3,2,7
914,12,0,2,2,1,8
914,7,5,1,3,2,9
914,9,3,2,4,2,10
914,9,3,2,4,2,11
914,9,3,1,2,1,12
914,6,6,1,3,2,13
914,12,0,3,4,2,14
914,7,5,1,3,2,15
914,7,5,1,3,2,16
914,12,0,3,4,2,17
914,7,5,1,1,1,18
914,6,6,1,3,2,19
914,12,0,1,2,1,20
914,9,3,2,4,2,21
914,12,0,1,2,1,22
