subid,gender,trial,run,choice_raw,offer_propoer,conds,RT,offer_recipt,choice,in_outgroup
922,1,63,1,0,6,1,1.063,6,1,1
922,1,64,1,0,9,2,1.621,3,1,1
922,1,65,1,2,7,3,1.46,5,2,2
922,1,66,1,2,9,4,2.058,3,2,2
922,1,67,1,0,9,2,1.469,3,1,1
922,1,68,1,2,6,3,2.818,6,2,2
922,1,69,1,4,12,2,4.39,0,3,1
922,1,70,1,0,7,1,1.478,5,1,1
922,1,71,1,0,7,1,1.817,5,1,1
922,1,72,1,2,7,3,1.779,5,2,2
922,1,1,2,2,6,3,4.115,6,2,2
922,1,2,2,0,6,1,1.34,6,1,1
922,1,3,2,0,9,2,3.277,3,1,1
922,1,4,2,4,12,4,1.598,0,3,2
922,1,5,2,0,7,1,1.435,5,1,1
922,1,6,2,2,9,4,3.343,3,2,2
922,1,7,2,2,12,2,3.421,0,2,1
922,1,8,2,4,12,4,1.613,0,3,2
922,1,9,2,2,7,3,3.25,5,2,2
922,1,10,2,2,9,4,3.7,3,2,2
922,1,11,2,4,12,4,1.769,0,3,2
922,1,12,2,0,9,2,3.004,3,1,1
922,1,13,2,0,7,1,1.537,5,1,1
922,1,14,2,4,12,4,1.45,0,3,2
922,1,15,2,2,12,2,2.531,0,2,1
922,1,16,2,2,7,3,4.302,5,2,2
922,1,17,2,0,6,1,3.958,6,1,1
922,1,18,2,2,9,4,1.558,3,2,2
922,1,19,2,0,6,1,1.381,6,1,1
922,1,20,2,2,6,3,1.524,6,2,2
922,1,21,2,2,12,2,2.216,0,2,1
922,1,22,2,4,12,4,1.229,0,3,2
922,1,23,2,0,7,1,4.014,5,1,1
922,1,24,2,0,9,2,2.128,3,1,1
922,1,25,2,2,9,4,3.11,3,2,2
922,1,26,2,2,7,3,1.683,5,2,2
922,1,27,2,0,7,1,2.967,5,1,1
922,1,28,2,2,6,3,2.989,6,2,2
922,1,29,2,2,9,4,1.477,3,2,2
922,1,30,2,0,9,2,1.332,3,1,1
922,1,31,2,2,12,2,1.78,0,2,1
922,1,32,2,4,12,4,3.621,0,3,2
922,1,33,2,2,9,4,1.479,3,2,2
922,1,34,2,2,9,4,1.566,3,2,2
922,1,35,2,0,7,1,1.214,5,1,1
922,1,36,2,2,7,3,4.354,5,2,2
922,1,37,2,0,9,2,2.178,3,1,1
922,1,38,2,2,6,3,1.525,6,2,2
922,1,39,2,0,9,2,1.424,3,1,1
922,1,40,2,0,6,1,5.239,6,1,1
922,1,41,2,0,7,1,1.806,5,1,1
922,1,42,2,2,7,3,1.452,5,2,2
922,1,43,2,0,6,1,0.987,6,1,1
922,1,44,2,2,7,3,2.384,5,2,2
922,1,45,2,4,12,4,1.901,0,3,2
922,1,46,2,0,6,1,1.293,6,1,1
922,1,47,2,2,6,3,1.97,6,2,2
922,1,48,2,2,9,4,1.828,3,2,2
922,1,49,2,2,12,2,1.797,0,2,1
922,1,50,2,0,9,2,2.975,3,1,1
922,1,51,2,0,6,1,2.367,6,1,1
922,1,52,2,0,7,1,1.439,5,1,1
922,1,53,2,0,6,1,1.085,6,1,1
922,1,54,2,2,12,2,3.184,0,2,1
922,1,55,2,4,12,4,4.223,0,3,2
922,1,56,2,2,6,3,1.388,6,2,2
922,1,57,2,2,7,3,4.752,5,2,2
922,1,58,2,0,9,2,1.505,3,1,1
922,1,59,2,0,6,1,1.93,6,1,1
922,1,60,2,2,12,2,3.465,0,2,1
922,1,61,2,2,7,3,1.428,5,2,2
922,1,62,2,2,9,4,1.601,3,2,2
922,1,63,2,0,7,1,1.553,5,1,1
922,1,64,2,2,12,2,2.534,0,2,1
922,1,65,2,2,6,3,2.667,6,2,2
922,1,66,2,2,7,3,2.501,5,2,2
922,1,67,2,0,9,2,1.717,3,1,1
922,1,68,2,2,6,3,2.036,6,2,2
922,1,69,2,2,12,2,1.661,0,2,1
922,1,70,2,2,6,3,2.906,6,2,2
922,1,71,2,4,12,4,1.78,0,3,2
922,1,72,2,0,7,1,1.136,5,1,1
919,1,1,1,0,6,3,2.812,6,1,2
919,1,2,1,0,6,1,1.366,6,1,1
919,1,3,1,4,9,2,3.487,3,3,1
919,1,4,1,6,12,4,2.88,0,4,2
919,1,6,1,6,9,4,3.249,3,4,2
919,1,7,1,6,12,2,2.926,0,4,1
919,1,8,1,6,12,4,2.311,0,4,2
919,1,9,1,2,7,3,4.332,5,2,2
919,1,10,1,4,9,4,2.197,3,3,2
919,1,11,1,6,12,4,2.225,0,4,2
919,1,12,1,4,9,2,5.197,3,3,1
919,1,13,1,2,7,1,2.578,5,2,1
919,1,14,1,6,12,4,1.052,0,4,2
919,1,15,1,6,12,2,5.539,0,4,1
919,1,16,1,2,7,3,2.48,5,2,2
919,1,17,1,0,6,1,1.303,6,1,1
919,1,18,1,2,9,4,4.999,3,2,2
919,1,19,1,0,6,1,0.814,6,1,1
919,1,20,1,0,6,3,1.093,6,1,2
919,1,21,1,0,12,2,2.745,0,1,1
919,1,22,1,6,12,4,1.63,0,4,2
919,1,23,1,2,7,1,1.744,5,2,1
919,1,24,1,4,9,2,4.513,3,3,1
919,1,25,1,4,9,4,3,3,3,2
919,1,26,1,2,7,3,1.844,5,2,2
919,1,27,1,2,7,1,1.025,5,2,1
919,1,28,1,0,6,3,4.158,6,1,2
919,1,29,1,4,9,4,2.614,3,3,2
919,1,30,1,4,9,2,2.053,3,3,1
919,1,31,1,6,12,2,5.405,0,4,1
919,1,32,1,6,12,4,0.903,0,4,2
919,1,33,1,4,9,4,5.745,3,3,2
919,1,34,1,4,9,4,0.967,3,3,2
919,1,35,1,2,7,1,5.498,5,2,1
919,1,36,1,2,7,3,0.78,5,2,2
919,1,37,1,6,9,2,3.764,3,4,1
919,1,39,1,6,9,2,1.697,3,4,1
919,1,40,1,0,6,1,1.152,6,1,1
919,1,42,1,2,7,3,2.574,5,2,2
919,1,44,1,2,7,3,5.162,5,2,2
919,1,45,1,6,12,4,1.061,0,4,2
919,1,46,1,0,6,1,0.951,6,1,1
919,1,47,1,0,6,3,0.716,6,1,2
919,1,48,1,4,9,4,1.606,3,3,2
919,1,49,1,6,12,2,0.998,0,4,1
919,1,50,1,4,9,2,5.112,3,3,1
919,1,52,1,4,7,1,1.048,5,3,1
919,1,53,1,0,6,1,5.767,6,1,1
919,1,57,1,2,7,3,3.426,5,2,2
919,1,58,1,4,9,2,2.89,3,3,1
919,1,59,1,0,6,1,1.548,6,1,1
919,1,61,1,2,7,3,1.438,5,2,2
919,1,62,1,4,9,4,1.553,3,3,2
919,1,63,1,2,7,1,1.395,5,2,1
919,1,65,1,0,6,3,1.02,6,1,2
919,1,66,1,2,7,3,0.958,5,2,2
919,1,67,1,4,9,2,2.422,3,3,1
919,1,68,1,0,6,3,0.845,6,1,2
919,1,69,1,6,12,2,1.853,0,4,1
919,1,70,1,0,6,3,1.193,6,1,2
919,1,71,1,6,12,4,1.27,0,4,2
919,1,1,2,4,9,2,3.678,3,3,1
919,1,2,2,2,7,3,3.046,5,2,2
919,1,3,2,0,6,1,0.875,6,1,1
919,1,4,2,6,12,2,1.466,0,4,1
919,1,5,2,2,7,1,1.489,5,2,1
919,1,6,2,0,6,1,0.908,6,1,1
919,1,7,2,0,6,3,0.962,6,1,2
919,1,8,2,6,12,2,0.96,0,4,1
919,1,9,2,2,7,3,2.37,5,2,2
919,1,10,2,4,9,4,3.298,3,3,2
919,1,11,2,4,9,4,2.735,3,3,2
919,1,12,2,4,9,2,1.489,3,3,1
919,1,13,2,0,6,3,0.972,6,1,2
919,1,14,2,6,12,4,1.728,0,4,2
919,1,15,2,2,7,3,5.308,5,2,2
919,1,16,2,2,7,3,2.262,5,2,2
919,1,17,2,6,12,4,1.681,0,4,2
919,1,18,2,2,7,1,1.544,5,2,1
919,1,19,2,0,6,3,1.175,6,1,2
919,1,20,2,6,12,2,2.522,0,4,1
919,1,21,2,4,9,4,3.154,3,3,2
919,1,22,2,6,12,2,1.848,0,4,1
919,1,23,2,6,12,4,2.033,0,4,2
919,1,24,2,4,9,2,3.014,3,3,1
919,1,25,2,6,12,2,0.854,0,4,1
919,1,26,2,0,6,1,2.061,6,1,1
919,1,27,2,6,12,4,3.273,0,4,2
919,1,28,2,6,12,2,0.972,0,4,1
919,1,29,2,0,6,3,0.905,6,1,2
919,1,30,2,0,6,1,1.174,6,1,1
919,1,31,2,0,6,3,0.704,6,1,2
919,1,33,2,2,7,1,1.288,5,2,1
919,1,34,2,4,9,4,1.664,3,3,2
919,1,35,2,4,9,2,1.557,3,3,1
919,1,36,2,6,12,4,1.905,0,4,2
919,1,37,2,2,7,3,1.246,5,2,2
919,1,38,2,4,9,4,3.803,3,3,2
919,1,41,2,0,6,1,4.746,6,1,1
919,1,42,2,6,12,2,0.829,0,4,1
919,1,44,2,6,12,4,1.015,0,4,2
919,1,48,2,4,9,2,4.592,3,3,1
919,1,50,2,0,6,1,5.6,6,1,1
919,1,51,2,0,6,1,0.609,6,1,1
919,1,53,2,2,7,1,1.757,5,2,1
919,1,55,2,4,12,2,2.4,0,3,1
919,1,56,2,0,6,1,0.779,6,1,1
919,1,57,2,6,12,4,4.727,0,4,2
919,1,59,2,2,7,1,1.157,5,2,1
919,1,60,2,2,7,3,3.656,5,2,2
919,1,61,2,6,12,4,0.995,0,4,2
919,1,63,2,0,6,1,0.813,6,1,1
919,1,65,2,2,7,3,4.081,5,2,2
919,1,67,2,2,9,2,2.035,3,2,1
919,1,68,2,0,6,3,0.807,6,1,2
919,1,69,2,6,12,2,4.155,0,4,1
919,1,71,2,2,7,1,2.951,5,2,1
919,1,72,2,2,7,3,1.066,5,2,2
931,1,1,1,2,6,3,3.74,6,2,2
931,1,2,1,0,6,1,2.702,6,1,1
931,1,3,1,0,9,2,1.351,3,1,1
931,1,4,1,6,12,4,3.624,0,4,2
931,1,5,1,0,7,1,1.437,5,1,1
931,1,6,1,4,9,4,2.041,3,3,2
931,1,7,1,0,12,2,2.67,0,1,1
931,1,8,1,6,12,4,1.751,0,4,2
931,1,9,1,2,7,3,4.316,5,2,2
931,1,10,1,4,9,4,1.806,3,3,2
931,1,11,1,6,12,4,2.226,0,4,2
931,1,12,1,0,9,2,1.342,3,1,1
931,1,13,1,0,7,1,1.267,5,1,1
931,1,14,1,6,12,4,1.452,0,4,2
931,1,15,1,0,12,2,2.516,0,1,1
931,1,16,1,4,7,3,3.504,5,3,2
931,1,17,1,0,6,1,1.487,6,1,1
931,1,18,1,4,9,4,2.951,3,3,2
931,1,19,1,0,6,1,1.079,6,1,1
931,1,20,1,2,6,3,2.797,6,2,2
931,1,21,1,0,12,2,1.449,0,1,1
931,1,22,1,6,12,4,1.543,0,4,2
931,1,23,1,0,7,1,1.024,5,1,1
931,1,24,1,0,9,2,1.081,3,1,1
931,1,25,1,4,9,4,2.44,3,3,2
931,1,26,1,2,7,3,3.308,5,2,2
931,1,27,1,0,7,1,1.225,5,1,1
931,1,28,1,2,6,3,1.823,6,2,2
931,1,29,1,2,9,4,2.342,3,2,2
931,1,30,1,0,9,2,0.949,3,1,1
931,1,31,1,0,12,2,0.957,0,1,1
931,1,32,1,6,12,4,1.455,0,4,2
931,1,33,1,4,9,4,1.88,3,3,2
931,1,34,1,4,9,4,1.184,3,3,2
931,1,35,1,0,7,1,1.32,5,1,1
931,1,36,1,2,7,3,1.787,5,2,2
931,1,37,1,0,9,2,0.964,3,1,1
931,1,38,1,2,6,3,1.382,6,2,2
931,1,39,1,0,9,2,0.882,3,1,1
931,1,40,1,0,6,1,0.777,6,1,1
931,1,41,1,0,7,1,0.919,5,1,1
931,1,42,1,2,7,3,2.493,5,2,2
931,1,43,1,0,6,1,0.773,6,1,1
931,1,44,1,2,7,3,4.594,5,2,2
931,1,45,1,6,12,4,2.565,0,4,2
931,1,46,1,0,6,1,1.686,6,1,1
931,1,47,1,0,6,3,3.436,6,1,2
931,1,48,1,4,9,4,2.39,3,3,2
931,1,49,1,0,12,2,1.094,0,1,1
931,1,50,1,0,9,2,0.888,3,1,1
931,1,51,1,0,6,1,0.968,6,1,1
931,1,52,1,0,7,1,0.816,5,1,1
931,1,53,1,0,6,1,0.679,6,1,1
931,1,54,1,0,12,2,0.985,0,1,1
931,1,55,1,6,12,4,1.433,0,4,2
931,1,56,1,2,6,3,2.079,6,2,2
931,1,57,1,2,7,3,3.929,5,2,2
931,1,58,1,0,9,2,1.306,3,1,1
931,1,59,1,0,6,1,1.172,6,1,1
931,1,60,1,0,12,2,1.315,0,1,1
931,1,61,1,0,7,3,1.509,5,1,2
931,1,62,1,4,9,4,3.93,3,3,2
931,1,63,1,0,7,1,1.163,5,1,1
931,1,64,1,0,12,2,0.992,0,1,1
931,1,65,1,2,6,3,1.324,6,2,2
931,1,66,1,2,7,3,1.807,5,2,2
931,1,67,1,0,9,2,0.894,3,1,1
931,1,68,1,2,6,3,1.909,6,2,2
931,1,69,1,0,12,2,1.055,0,1,1
931,1,70,1,2,6,3,2.6,6,2,2
931,1,71,1,6,12,4,1.533,0,4,2
931,1,72,1,0,7,1,0.81,5,1,1
931,1,1,2,0,9,2,1.205,3,1,1
931,1,2,2,2,7,3,1.965,5,2,2
931,1,3,2,0,6,1,1.202,6,1,1
931,1,4,2,0,12,2,0.882,0,1,1
931,1,5,2,0,7,1,0.849,5,1,1
931,1,6,2,0,6,1,0.739,6,1,1
931,1,7,2,2,6,3,1.45,6,2,2
931,1,8,2,0,12,2,3.743,0,1,1
931,1,9,2,2,7,3,3.289,5,2,2
931,1,10,2,4,9,4,3.441,3,3,2
931,1,11,2,2,9,4,3.439,3,2,2
931,1,12,2,0,9,2,1.16,3,1,1
931,1,13,2,2,6,3,1.507,6,2,2
931,1,14,2,6,12,4,5.343,0,4,2
931,1,15,2,2,7,3,1.98,5,2,2
931,1,16,2,2,7,3,0.974,5,2,2
931,1,17,2,6,12,4,1.522,0,4,2
931,1,18,2,0,7,1,2.015,5,1,1
931,1,19,2,2,6,3,1.742,6,2,2
931,1,20,2,0,12,2,0.89,0,1,1
931,1,21,2,4,9,4,5.674,3,3,2
931,1,22,2,0,12,2,1.192,0,1,1
931,1,23,2,6,12,4,1.681,0,4,2
931,1,24,2,0,9,2,0.965,3,1,1
931,1,25,2,0,12,2,1.142,0,1,1
931,1,26,2,0,6,1,5.468,6,1,1
931,1,28,2,0,12,2,0.827,0,1,1
931,1,29,2,2,6,3,3.313,6,2,2
931,1,30,2,0,6,1,4.028,6,1,1
931,1,32,2,2,9,4,1.59,3,2,2
931,1,33,2,0,7,1,5.142,5,1,1
931,1,34,2,4,9,4,1.816,3,3,2
931,1,35,2,0,9,2,0.773,3,1,1
931,1,36,2,6,12,4,1.673,0,4,2
931,1,37,2,2,7,3,4.694,5,2,2
931,1,38,2,2,9,4,1.979,3,2,2
931,1,39,2,2,6,3,1.609,6,2,2
931,1,40,2,2,7,3,1.166,5,2,2
931,1,41,2,0,6,1,4.938,6,1,1
931,1,42,2,0,12,2,5.341,0,1,1
931,1,43,2,0,7,1,0.808,5,1,1
931,1,44,2,6,12,4,3.295,0,4,2
931,1,46,2,0,7,1,0.736,5,1,1
931,1,47,2,0,9,2,0.858,3,1,1
931,1,48,2,0,9,2,0.776,3,1,1
931,1,49,2,4,12,4,2.301,0,3,2
931,1,50,2,0,6,1,0.76,6,1,1
931,1,51,2,0,6,1,3.352,6,1,1
931,1,52,2,0,9,2,0.674,3,1,1
931,1,53,2,0,7,1,0.748,5,1,1
931,1,54,2,2,6,3,1.484,6,2,2
931,1,55,2,0,12,2,1.937,0,1,1
931,1,57,2,6,12,4,3.757,0,4,2
931,1,58,2,2,9,4,4.298,3,2,2
931,1,59,2,0,7,1,0.909,5,1,1
931,1,60,2,2,7,3,1.183,5,2,2
931,1,61,2,6,12,4,2.026,0,4,2
931,1,63,2,0,6,1,2.372,6,1,1
931,1,64,2,0,9,2,0.81,3,1,1
931,1,65,2,2,7,3,1.193,5,2,2
931,1,66,2,2,9,4,4.447,3,2,2
931,1,67,2,0,9,2,0.89,3,1,1
931,1,68,2,2,6,3,1.463,6,2,2
931,1,69,2,0,12,2,0.995,0,1,1
931,1,70,2,0,7,1,0.82,5,1,1
931,1,71,2,0,7,1,1.663,5,1,1
931,1,72,2,2,7,3,1.633,5,2,2
926,1,1,1,2,9,2,3.255,3,2,1
926,1,2,1,0,7,3,1.718,5,1,2
926,1,3,1,0,6,1,1.276,6,1,1
926,1,4,1,6,12,2,3.771,0,4,1
926,1,5,1,0,7,1,2.315,5,1,1
926,1,6,1,0,6,1,1.036,6,1,1
926,1,7,1,0,6,3,0.987,6,1,2
926,1,8,1,6,12,2,3.792,0,4,1
926,1,9,1,0,7,3,1.691,5,1,2
926,1,10,1,2,9,4,2.771,3,2,2
926,1,11,1,2,9,4,2.944,3,2,2
926,1,12,1,2,9,2,1.754,3,2,1
926,1,13,1,0,6,3,2.438,6,1,2
926,1,14,1,6,12,4,2.361,0,4,2
926,1,15,1,2,7,3,2.757,5,2,2
926,1,16,1,2,7,3,1.575,5,2,2
926,1,17,1,6,12,4,3.827,0,4,2
926,1,18,1,2,7,1,1.345,5,2,1
926,1,19,1,0,6,3,2.816,6,1,2
926,1,20,1,6,12,2,2.419,0,4,1
926,1,21,1,4,9,4,3.211,3,3,2
926,1,22,1,6,12,2,3.249,0,4,1
926,1,23,1,6,12,4,1.194,0,4,2
926,1,24,1,2,9,2,5.255,3,2,1
926,1,25,1,6,12,2,1.328,0,4,1
926,1,26,1,0,6,1,1.342,6,1,1
926,1,27,1,6,12,4,1.338,0,4,2
926,1,28,1,6,12,2,1.428,0,4,1
926,1,30,1,0,6,1,1.502,6,1,1
926,1,31,1,0,6,3,1.489,6,1,2
926,1,32,1,2,9,4,1.232,3,2,2
926,1,33,1,2,7,1,1.744,5,2,1
926,1,34,1,2,9,4,1.873,3,2,2
926,1,35,1,2,9,2,1.686,3,2,1
926,1,37,1,0,7,3,1.279,5,1,2
926,1,38,1,2,9,4,1.42,3,2,2
926,1,39,1,0,6,3,1.179,6,1,2
926,1,40,1,2,7,3,1.2,5,2,2
926,1,41,1,0,6,1,1.204,6,1,1
926,1,42,1,6,12,2,1.703,0,4,1
926,1,45,1,2,9,4,4.256,3,2,2
926,1,46,1,2,7,1,1.066,5,2,1
926,1,47,1,2,9,2,0.756,3,2,1
926,1,48,1,2,9,2,0.769,3,2,1
926,1,49,1,6,12,4,1.04,0,4,2
926,1,50,1,0,6,1,2.066,6,1,1
926,1,51,1,0,6,1,0.746,6,1,1
926,1,53,1,2,7,1,1.262,5,2,1
926,1,54,1,0,6,3,1.045,6,1,2
926,1,55,1,6,12,2,1.378,0,4,1
926,1,56,1,0,6,1,1.908,6,1,1
926,1,57,1,6,12,4,3.351,0,4,2
926,1,58,1,2,9,4,3.148,3,2,2
926,1,59,1,2,7,1,2.918,5,2,1
926,1,60,1,2,7,3,1.233,5,2,2
926,1,61,1,6,12,4,1.059,0,4,2
926,1,62,1,0,6,3,1.226,6,1,2
926,1,63,1,0,6,1,1.126,6,1,1
926,1,64,1,4,9,2,3.387,3,3,1
926,1,65,1,2,7,3,1.353,5,2,2
926,1,66,1,2,9,4,2.945,3,2,2
926,1,67,1,4,9,2,2.571,3,3,1
926,1,68,1,0,6,3,1.295,6,1,2
926,1,69,1,6,12,2,2.196,0,4,1
926,1,70,1,2,7,1,3.228,5,2,1
926,1,71,1,2,7,1,1.343,5,2,1
926,1,72,1,2,7,3,2.13,5,2,2
926,1,1,2,0,6,3,1.854,6,1,2
926,1,2,2,0,6,1,0.761,6,1,1
926,1,3,2,2,9,2,1.176,3,2,1
926,1,4,2,6,12,4,2.305,0,4,2
926,1,5,2,2,7,1,1.349,5,2,1
926,1,6,2,2,9,4,1.075,3,2,2
926,1,7,2,6,12,2,2.688,0,4,1
926,1,8,2,6,12,4,1.032,0,4,2
926,1,9,2,2,7,3,1.605,5,2,2
926,1,10,2,4,9,4,1.744,3,3,2
926,1,11,2,6,12,4,4.036,0,4,2
926,1,12,2,4,9,2,1.727,3,3,1
926,1,13,2,2,7,1,1.069,5,2,1
926,1,14,2,6,12,4,2.477,0,4,2
926,1,15,2,6,12,2,1.134,0,4,1
926,1,16,2,2,7,3,5.209,5,2,2
926,1,17,2,0,6,1,1.649,6,1,1
926,1,18,2,4,9,4,2.145,3,3,2
926,1,19,2,0,6,1,2.897,6,1,1
926,1,20,2,0,6,3,1.006,6,1,2
926,1,21,2,6,12,2,1.043,0,4,1
926,1,22,2,6,12,4,2.752,0,4,2
926,1,23,2,2,7,1,1.418,5,2,1
926,1,24,2,4,9,2,1.203,3,3,1
926,1,25,2,2,9,4,5.642,3,2,2
926,1,26,2,2,7,3,1.461,5,2,2
926,1,27,2,2,7,1,3.65,5,2,1
926,1,28,2,0,6,3,2.657,6,1,2
926,1,29,2,4,9,4,2.768,3,3,2
926,1,30,2,4,9,2,1.775,3,3,1
926,1,31,2,6,12,2,2.815,0,4,1
926,1,32,2,6,12,4,1.664,0,4,2
926,1,37,2,4,9,2,1.109,3,3,1
926,1,39,2,4,9,2,1.963,3,3,1
926,1,40,2,0,6,1,1.386,6,1,1
926,1,41,2,2,7,1,1.673,5,2,1
926,1,42,2,2,7,3,1.671,5,2,2
926,1,43,2,0,6,1,1.526,6,1,1
926,1,44,2,2,7,3,1.916,5,2,2
926,1,45,2,6,12,4,2.071,0,4,2
926,1,46,2,0,6,1,1.544,6,1,1
926,1,47,2,0,6,3,2.238,6,1,2
926,1,48,2,4,9,4,1.912,3,3,2
926,1,49,2,6,12,2,2.007,0,4,1
926,1,50,2,4,9,2,1.722,3,3,1
926,1,51,2,0,6,1,1.594,6,1,1
926,1,52,2,2,7,1,2.242,5,2,1
926,1,53,2,0,6,1,1.233,6,1,1
926,1,54,2,6,12,2,1.371,0,4,1
926,1,55,2,6,12,4,2.475,0,4,2
926,1,56,2,0,6,3,1.648,6,1,2
926,1,57,2,2,7,3,2.468,5,2,2
926,1,58,2,4,9,2,2.54,3,3,1
926,1,59,2,0,6,1,1.269,6,1,1
926,1,60,2,6,12,2,1.782,0,4,1
926,1,61,2,2,7,3,1.288,5,2,2
926,1,62,2,4,9,4,3.971,3,3,2
926,1,63,2,2,7,1,2.693,5,2,1
926,1,64,2,6,12,2,1.154,0,4,1
926,1,65,2,0,6,3,4.886,6,1,2
926,1,67,2,4,9,2,4.168,3,3,1
926,1,68,2,0,6,3,1.112,6,1,2
926,1,69,2,6,12,2,1.471,0,4,1
926,1,70,2,0,6,3,1.186,6,1,2
926,1,71,2,6,12,4,0.975,0,4,2
926,1,72,2,2,7,1,2.172,5,2,1
930,1,1,1,0,9,2,3.37,3,1,1
930,1,2,1,0,7,3,3.275,5,1,2
930,1,3,1,0,6,1,1.76,6,1,1
930,1,4,1,2,12,2,1.208,0,2,1
930,1,5,1,0,7,1,3.295,5,1,1
930,1,6,1,0,6,1,1.633,6,1,1
930,1,7,1,0,6,3,1.929,6,1,2
930,1,8,1,2,12,2,3.069,0,2,1
930,1,9,1,0,7,3,3.232,5,1,2
930,1,10,1,2,9,4,1.776,3,2,2
930,1,11,1,2,9,4,2.541,3,2,2
930,1,12,1,2,9,2,1.326,3,2,1
930,1,13,1,0,6,3,4.185,6,1,2
930,1,15,1,0,7,3,2.17,5,1,2
930,1,16,1,0,7,3,1.508,5,1,2
930,1,17,1,2,12,4,3.079,0,2,2
930,1,18,1,0,7,1,2.069,5,1,1
930,1,19,1,0,6,3,1.621,6,1,2
930,1,20,1,2,12,2,2.143,0,2,1
930,1,21,1,2,9,4,2.841,3,2,2
930,1,22,1,2,12,2,1.558,0,2,1
930,1,23,1,2,12,4,1.447,0,2,2
930,1,24,1,2,9,2,2.06,3,2,1
930,1,25,1,2,12,2,1.907,0,2,1
930,1,26,1,0,6,1,3.403,6,1,1
930,1,27,1,2,12,4,1.503,0,2,2
930,1,28,1,2,12,2,1.017,0,2,1
930,1,29,1,0,6,3,0.952,6,1,2
930,1,30,1,0,6,1,0.955,6,1,1
930,1,31,1,0,6,3,1.125,6,1,2
930,1,32,1,2,9,4,1.916,3,2,2
930,1,33,1,0,7,1,2.749,5,1,1
930,1,34,1,2,9,4,1.894,3,2,2
930,1,35,1,2,9,2,1.924,3,2,1
930,1,36,1,2,12,4,1.695,0,2,2
930,1,37,1,0,7,3,1.796,5,1,2
930,1,38,1,2,9,4,2.265,3,2,2
930,1,39,1,0,6,3,1.079,6,1,2
930,1,40,1,0,7,3,1.206,5,1,2
930,1,41,1,0,6,1,0.936,6,1,1
930,1,42,1,2,12,2,1.108,0,2,1
930,1,43,1,0,7,1,1.237,5,1,1
930,1,44,1,2,12,4,1.117,0,2,2
930,1,45,1,0,9,4,1.357,3,1,2
930,1,47,1,2,9,2,2.2,3,2,1
930,1,48,1,2,9,2,1.078,3,2,1
930,1,49,1,2,12,4,1.468,0,2,2
930,1,50,1,0,6,1,1.11,6,1,1
930,1,51,1,0,6,1,1.655,6,1,1
930,1,52,1,2,9,2,1.672,3,2,1
930,1,53,1,0,7,1,1.259,5,1,1
930,1,54,1,0,6,3,0.848,6,1,2
930,1,55,1,2,12,2,0.879,0,2,1
930,1,56,1,0,6,1,2.832,6,1,1
930,1,57,1,2,12,4,1.132,0,2,2
930,1,58,1,0,9,4,5.267,3,1,2
930,1,59,1,0,7,1,2.915,5,1,1
930,1,60,1,0,7,3,1.974,5,1,2
930,1,61,1,2,12,4,1.057,0,2,2
930,1,62,1,0,6,3,0.831,6,1,2
930,1,63,1,0,6,1,1.619,6,1,1
930,1,64,1,2,9,2,1.025,3,2,1
930,1,65,1,0,7,3,1.486,5,1,2
930,1,66,1,2,9,4,1.918,3,2,2
930,1,67,1,2,9,2,2.424,3,2,1
930,1,68,1,0,6,3,0.901,6,1,2
930,1,69,1,2,12,2,2.185,0,2,1
930,1,70,1,0,7,1,1.21,5,1,1
930,1,71,1,0,7,1,0.893,5,1,1
930,1,72,1,0,7,3,0.904,5,1,2
930,1,1,2,0,6,3,1.465,6,1,2
930,1,2,2,0,6,1,1.363,6,1,1
930,1,3,2,2,9,2,1.804,3,2,1
930,1,4,2,2,12,4,1.597,0,2,2
930,1,5,2,0,7,1,0.904,5,1,1
930,1,6,2,2,9,4,1.357,3,2,2
930,1,7,2,2,12,2,1.179,0,2,1
930,1,8,2,2,12,4,2.428,0,2,2
930,1,9,2,0,7,3,1.177,5,1,2
930,1,10,2,2,9,4,2.187,3,2,2
930,1,11,2,2,12,4,0.887,0,2,2
930,1,12,2,2,9,2,1.714,3,2,1
930,1,13,2,0,7,1,0.928,5,1,1
930,1,14,2,2,12,4,2.857,0,2,2
930,1,15,2,2,12,2,1.017,0,2,1
930,1,16,2,0,7,3,0.933,5,1,2
930,1,17,2,0,6,1,2.604,6,1,1
930,1,18,2,2,9,4,1.484,3,2,2
930,1,19,2,0,6,1,4.508,6,1,1
930,1,20,2,0,6,3,1.026,6,1,2
930,1,21,2,2,12,2,0.982,0,2,1
930,1,22,2,2,12,4,2.02,0,2,2
930,1,23,2,0,7,1,1.037,5,1,1
930,1,24,2,2,9,2,2.95,3,2,1
930,1,25,2,2,9,4,1.468,3,2,2
930,1,26,2,0,7,3,1.697,5,1,2
930,1,27,2,0,7,1,2.725,5,1,1
930,1,28,2,0,6,3,0.931,6,1,2
930,1,29,2,2,9,4,0.995,3,2,2
930,1,30,2,2,9,2,1.594,3,2,1
930,1,31,2,2,12,2,0.906,0,2,1
930,1,32,2,2,12,4,1.802,0,2,2
930,1,33,2,2,9,4,1.566,3,2,2
930,1,34,2,2,9,4,1.036,3,2,2
930,1,35,2,0,7,1,1.836,5,1,1
930,1,36,2,0,7,3,1.239,5,1,2
930,1,38,2,0,6,3,1.011,6,1,2
930,1,39,2,2,9,2,0.951,3,2,1
930,1,40,2,0,6,1,0.885,6,1,1
